앞글자,뒷글자,빈도
랍,주,1
랍,지,1
랍,촉,1
랍,치,3
랍,콘,1
랍,테,1
랍,패,1
랍,평,4
랍,향,1
랍,화,1
랍,환,1
랍,대,1
랍,도,1
랍,가,1
랍,경,1
랍,식,1
랍,누,2
랍,씨,1
랏,<EOS>,25
랏,코,1
랏,치,1
랏,기,1
랏,빛,1
랏,다,1
좁,쌀,36
좁,히,3
좁,아,4
좁,다,6
좁,게,2
좁,<EOS>,5
좁,디,1
좁,살,1
좁,생,1
좁,세,1
좁,시,1
좁,은,30
좁,음,1
좁,읏,1
좁,작,2
좁,제,1
좁,주,1
좁,지,1
좁,직,2
쌀,<EOS>,271
쌀,풀,8
쌀,파,6
쌀,판,1
쌀,주,1
쌀,스,2
쌀,밥,4
쌀,눈,1
쌀,방,1
쌀,뜨,1
쌀,가,1
쌀,강,8
쌀,개,3
쌀,겨,3
쌀,고,1
쌀,구,1
쌀,긋,9
쌀,기,2
쌀,까,2
쌀,깨,1
쌀,깽,1
쌀,나,1
쌀,남,1
쌀,늠,1
쌀,다,1
쌀,대,1
쌀,도,1
쌀,되,1
쌀,랑,9
쌀,래,10
쌀,리,1
쌀,말,2
쌀,미,2
쌀,밭,1
쌀,산,1
쌀,쌀,8
쌀,알,2
쌀,암,1
쌀,장,1
쌀,좀,4
쌀,중,2
쌀,캉,8
쌀,퉁,1
쌀,튀,1
쌀,편,1
쌀,포,1
쌀,표,1
쌀,함,3
쌀,변,1
쌀,성,1
쌀,혁,1
쌀,새,2
쌀,메,1
쌀,황,1
쌀,닭,1
쌀,완,1
쥉,이,3
쥥,이,2
텡,이,16
텡,<EOS>,6
텡,게,1
텡,구,1
텡,지,1
텡,그,1
랒,<EOS>,8
곳,<EOS>,154
곳,없,2
곳,다,3
곳,비,3
곳,간,2
곳,갈,1
곳,고,1
곳,곳,1
곳,구,1
곳,매,1
곳,자,2
곳,챵,2
곳,초,1
곳,벌,6
곳,증,1
곳,채,6
곳,말,1
곳,사,1
곳,봉,1
곳,소,1
곳,이,1
곳,골,1
곳,닛,1
곳,땀,1
곳,바,2
곳,부,1
곳,쇠,1
곳,잎,1
곳,질,1
곳,털,1
떡,<EOS>,530
떡,갈,7
떡,제,1
떡,가,5
떡,거,19
떡,하,32
떡,대,17
떡,걸,1
떡,잎,16
떡,쑥,9
떡,구,4
떡,기,2
떡,꺼,5
떡,껄,1
떡,꾸,4
떡,꿀,1
떡,끄,1
떡,없,1
떡,끈,1
떡,끼,2
떡,지,2
떡,따,1
떡,국,9
떡,눈,1
떡,달,1
떡,더,7
떡,동,1
떡,두,1
떡,떠,10
떡,떡,5
떡,방,1
떡,배,1
떡,병,1
떡,사,2
떡,살,2
떡,웃,1
떡,을,1
떡,자,1
떡,죽,1
떡,짝,1
떡,칠,2
떡,판,1
떡,뚝,2
떡,풍,1
떡,반,1
떡,풀,3
떡,벌,1
떡,새,1
떡,불,1
떡,뻘,1
떡,산,1
떡,시,1
떡,실,1
떡,씨,2
떡,월,1
떡,다,1
떡,같,1
떡,금,1
떡,철,1
떡,쿵,2
떡,퍼,1
떡,펄,1
떡,푸,1
떡,이,2
떡,헐,2
떡,훌,1
떡,훨,1
떡,흐,2
떡,흥,2
떡,히,2
뢰,<EOS>,310
뢰,도,4
뢰,군,1
뢰,즈,2
뢰,우,2
뢰,무,1
뢰,수,3
뢰,낙,2
뢰,관,8
뢰,밭,1
뢰,연,1
뢰,프,2
뢰,크,1
뢰,하,2
뢰,격,3
뢰,고,3
뢰,공,1
뢰,금,1
뢰,기,5
뢰,덕,2
뢰,동,2
뢰,두,1
뢰,락,1
뢰,략,1
뢰,력,2
뢰,롱,2
뢰,명,2
뢰,문,2
뢰,물,3
뢰,베,1
뢰,병,1
뢰,봉,1
뢰,비,2
뢰,사,4
뢰,산,2
뢰,성,6
뢰,쇄,2
뢰,스,1
뢰,신,1
뢰,약,2
뢰,옥,1
뢰,자,2
뢰,전,1
뢰,정,4
뢰,주,2
뢰,지,4
뢰,진,2
뢰,촉,1
뢰,탑,1
뢰,풍,1
뢰,플,1
뢰,형,1
뢰,홍,1
뢰,화,1
뢰,환,1
뢰,구,1
뢰,장,1
뢰,망,1
뢰,르,1
뢰,발,1
뢰,창,1
뢰,채,1
뢰,테,1
뢰,다,2
뢰,죄,1
뢰,리,1
뢰,조,2
뢰,더,1
뢰,딩,3
뢰,야,1
뢰,막,1
뢰,방,1
뢰,식,1
뢰,심,1
뢰,보,1
뢰,질,2
뢰,부,1
뢰,원,2
뢰,소,1
뢰,해,1
뢰,거,1
뢰,유,1
뢰,폭,1
뢰,탄,1
뢰,투,2
뢰,벨,1
뢰,레,1
뢰,뼈,1
움,<EOS>,414
움,줄,4
움,토,8
움,야,4
움,선,3
움,직,34
움,감,3
움,약,6
움,멎,1
움,일,1
움,광,2
움,철,3
움,자,1
움,질,18
움,종,2
움,돌,1
움,말,2
움,섞,1
움,쇠,1
움,차,1
움,틀,1
움,판,2
움,등,2
움,하,3
움,이,3
움,실,15
움,의,1
움,체,1
움,치,4
움,화,2
움,수,1
움,운,1
움,비,3
움,호,1
움,염,1
움,가,1
움,쿠,1
움,병,2
움,키,2
움,바,3
움,못,2
움,표,1
움,적,7
움,대,1
움,붓,1
움,놀,1
움,떡,1
움,터,2
움,군,1
움,박,5
움,손,1
움,지,9
움,짓,1
움,률,1
움,방,1
움,장,2
움,삼,1
움,전,5
움,정,3
움,진,1
움,닫,1
움,브,4
움,구,1
움,디,1
움,라,1
움,마,1
움,막,4
움,무,1
움,벙,1
움,숲,1
움,쑥,8
움,씰,8
움,주,1
움,죽,8
움,즈,1
움,즉,2
움,집,3
움,쩍,11
움,쭉,10
움,찍,7
움,찔,8
움,처,1
움,츠,6
움,칠,8
움,칫,8
움,켜,4
움,쿰,1
움,큼,1
움,파,1
움,팡,1
움,패,3
움,퍽,9
움,펑,7
움,푹,8
움,음,1
움,증,3
움,근,1
움,과,1
움,사,1
움,살,1
움,나,1
움,첨,1
움,온,1
톳,<EOS>,18
톳,기,1
톳,날,1
톳,재,1
톳,헤,1
뭇,<EOS>,189
뭇,가,5
뭇,없,1
뭇,거,4
뭇,까,3
뭇,이,8
뭇,하,7
뭇,꺼,4
뭇,결,3
뭇,진,2
뭇,다,2
뭇,머,1
뭇,군,1
뭇,금,1
뭇,기,3
뭇,눈,1
뭇,대,5
뭇,동,1
뭇,떡,2
뭇,매,2
뭇,발,3
뭇,방,1
뭇,설,1
뭇,손,1
뭇,죽,3
뭇,줄,1
뭇,질,1
뭇,짜,1
뭇,칼,1
뭇,개,1
뭇,새,2
뭇,져,1
뭇,시,2
뭇,흐,1
밥,<EOS>,535
밥,나,10
밥,조,5
밥,털,1
밥,뚜,1
밥,풀,22
밥,상,7
밥,구,1
밥,궁,1
밥,숭,1
밥,알,5
밥,판,2
밥,통,4
밥,죽,1
밥,감,1
밥,걱,1
밥,공,1
밥,곽,1
밥,도,2
밥,맛,2
밥,밑,1
밥,바,2
밥,받,1
밥,벌,3
밥,보,2
밥,부,1
밥,소,1
밥,술,3
밥,시,1
밥,장,1
밥,주,6
밥,줴,1
밥,지,1
밥,짓,1
밥,찔,1
밥,타,2
밥,탁,1
밥,투,1
밥,솥,2
밥,젓,1
밥,가,3
밥,류,1
밥,다,1
밥,간,1
밥,마,1
밥,몰,1
랫,<EOS>,160
랫,가,1
랫,대,1
랫,도,3
랫,짓,1
랫,강,1
랫,고,1
랫,녘,1
랫,다,1
랫,배,1
랫,물,2
랫,시,1
랫,돌,1
랫,식,1
랫,폼,1
랭,이,148
랭,각,22
랭,동,35
랭,<EOS>,113
랭,장,14
랭,지,7
랭,식,6
랭,기,5
랭,스,4
랭,상,8
랭,채,8
랭,가,3
랭,간,12
랭,감,2
랭,경,3
랭,골,1
랭,과,1
랭,광,2
랭,국,2
랭,군,1
랭,글,2
랭,난,1
랭,담,3
랭,대,2
랭,돌,2
랭,락,1
랭,랭,1
랭,하,1
랭,량,1
랭,루,1
랭,리,1
랭,림,1
랭,매,3
랭,면,1
랭,뮤,1
랭,박,1
랭,반,2
랭,방,1
랭,배,1
랭,병,1
랭,보,1
랭,복,1
랭,부,1
랭,비,1
랭,산,1
랭,소,3
랭,수,4
랭,습,4
랭,실,1
랭,심,2
랭,암,1
랭,압,3
랭,어,3
랭,엄,1
랭,연,3
랭,염,1
랭,온,3
랭,용,3
랭,우,1
랭,원,1
랭,음,1
랭,재,1
랭,적,2
랭,전,2
랭,절,1
랭,점,1
랭,정,5
랭,제,1
랭,조,2
랭,주,1
랭,증,1
랭,찜,2
랭,차,1
랭,찬,1
랭,창,1
랭,처,3
랭,천,2
랭,철,3
랭,촉,1
랭,커,3
랭,크,13
랭,킨,2
랭,킹,2
랭,탕,1
랭,평,2
랭,풍,4
랭,한,2
랭,해,2
랭,혈,2
랭,혹,2
랭,회,1
랭,훈,1
랭,의,1
랭,귀,2
랭,귄,1
랭,킷,3
랭,푸,1
랭,피,1
랭,법,1
랭,코,1
랭,클,3
랭,사,1
량,<EOS>,1637
량,가,6
량,스,4
량,없,3
량,기,6
량,계,47
량,자,29
량,살,1
량,수,30
량,씨,1
량,조,6
량,침,1
량,패,1
량,형,10
량,호,4
량,후,1
량,나,1
량,군,3
량,식,9
량,부,5
량,레,2
량,겁,2
량,에,1
량,척,2
량,화,7
량,하,9
량,반,14
량,정,4
량,원,5
량,공,2
량,지,9
량,의,8
량,사,4
량,훈,1
량,진,2
량,으,1
량,재,6
량,꼬,1
량,락,2
량,생,1
량,심,10
량,현,2
량,게,1
량,미,6
량,각,3
량,간,1
량,감,2
량,강,2
량,견,1
량,고,2
량,곡,2
량,과,1
량,관,3
량,교,1
량,구,2
량,국,1
량,궁,2
량,권,3
량,귀,4
량,극,4
량,금,2
량,날,1
량,남,1
량,년,1
량,능,1
량,다,3
량,단,6
량,답,2
량,당,1
량,대,3
량,도,5
량,두,4
량,득,2
량,로,1
량,료,1
량,리,1
량,립,2
량,마,1
량,말,2
량,맥,1
량,면,22
량,명,1
량,모,1
량,묘,1
량,민,4
량,방,1
량,법,6
량,변,1
량,본,1
량,봉,1
량,분,4
량,붕,1
량,뿔,1
량,산,2
량,상,5
량,색,2
량,서,3
량,석,2
량,선,2
량,설,5
량,성,14
량,소,3
량,속,1
량,손,4
량,순,3
량,습,1
량,시,2
량,신,1
량,실,2
량,안,3
량,암,1
량,야,1
량,약,2
량,역,3
량,예,3
량,용,9
량,우,1
량,웅,1
량,위,3
량,유,2
량,음,1
량,이,5
량,익,3
량,인,4
량,일,3
량,입,2
량,장,3
량,적,9
량,전,8
량,제,4
량,족,1
량,종,3
량,주,7
량,죽,1
량,중,1
량,직,2
량,질,3
량,짝,1
량,쪽,3
량,차,1
량,착,1
량,창,1
량,채,1
량,책,1
량,처,3
량,천,1
량,첨,1
량,첩,1
량,체,1
량,초,1
량,추,1
량,친,1
량,켠,1
량,태,4
량,통,2
량,팔,1
량,편,6
량,표,3
량,품,1
량,풍,2
량,피,2
량,필,1
량,항,1
량,해,3
량,향,2
량,협,1
량,히,2
량,광,2
량,무,1
량,력,1
량,배,1
량,비,1
량,률,1
량,돼,1
량,론,2
량,꼴,2
량,맞,1
량,보,1
량,학,2
량,거,1
량,려,1
량,렬,1
량,물,2
량,복,3
량,콩,1
량,힘,1
량,경,1
량,투,1
량,뷰,1
량,좌,1
량,측,1
량,집,1
맞,다,103
맞,춤,65
맞,이,86
맞,추,30
맞,음,4
맞,을,3
맞,장,8
맞,히,5
맞,닿,11
맞,물,6
맞,<EOS>,180
맞,가,1
맞,감,1
맞,갖,1
맞,걸,3
맞,결,1
맞,고,1
맞,교,2
맞,그,2
맞,꼭,1
맞,나,1
맞,놓,1
맞,달,1
맞,담,2
맞,당,1
맞,대,13
맞,댄,7
맞,도,2
맞,돈,2
맞,돕,1
맞,두,2
맞,드,3
맞,들,1
맞,따,1
맞,때,1
맞,땜,3
맞,뚫,1
맞,띄,1
맞,람,1
맞,맞,2
맞,아,4
맞,머,1
맞,메,1
맞,모,3
맞,목,1
맞,문,1
맞,바,2
맞,박,3
맞,받,2
맞,방,2
맞,배,2
맞,벌,1
맞,벽,4
맞,부,2
맞,불,2
맞,붙,6
맞,비,1
맞,상,3
맞,서,2
맞,선,12
맞,섬,18
맞,송,1
맞,쇠,1
맞,싸,3
맞,쏘,1
맞,씨,1
맞,앉,1
맞,욕,1
맞,은,16
맞,잡,4
맞,절,1
맞,접,1
맞,정,1
맞,줄,3
맞,지,1
맞,쪼,1
맞,쫏,1
맞,찔,1
맞,창,1
맞,총,1
맞,터,2
맞,턱,1
맞,톱,3
맞,통,1
맞,혼,2
맞,홈,2
맞,흥,1
맞,침,1
맞,기,3
맞,각,1
맞,춰,1
맞,댐,1
럭,더,6
럭,게,1
럭,<EOS>,558
럭,거,44
럭,스,11
럭,건,2
럭,하,74
럭,대,45
럭,지,15
럭,이,3
럭,망,1
럭,배,2
럭,구,3
럭,굼,1
럭,저,2
럭,꺼,4
럭,께,1
럭,꾸,3
럭,꿀,3
럭,꿈,2
럭,끼,2
럭,방,2
럭,넌,2
럭,느,3
럭,는,1
럭,덜,4
럭,덩,4
럭,데,1
럭,닻,1
럭,두,4
럭,궁,1
럭,뒤,3
럭,드,6
럭,퀴,1
럭,떠,2
럭,떨,1
럭,떼,1
럭,뚜,3
럭,뛰,2
럭,뜨,2
럭,비,10
럭,턴,1
럭,판,1
럭,댕,1
럭,붓,1
럭,칼,1
럭,버,6
럭,돌,2
럭,무,1
럭,산,1
럭,운,1
럭,장,1
럭,적,1
럭,질,3
럭,채,2
럭,탄,1
럭,탕,1
럭,퇴,1
럭,벌,1
럭,돈,1
럭,부,3
럭,일,1
럭,뻐,5
럭,뻘,2
럭,뿌,3
럭,수,3
럭,쉐,1
럭,시,2
럭,실,2
럭,개,1
럭,그,1
럭,나,1
럭,만,1
럭,밥,1
럭,얼,1
럭,줄,1
럭,호,1
럭,조,1
럭,목,1
럭,우,2
럭,김,1
럭,움,1
럭,워,5
럭,처,2
럭,재,2
럭,절,3
럭,주,2
럭,쩔,3
럭,바,1
럭,살,1
럭,찌,7
럭,철,1
럭,츠,1
럭,컬,1
럭,쿨,3
럭,터,3
럭,털,1
럭,투,1
럭,펄,1
럭,풀,1
럭,토,1
럭,고,1
럭,허,2
럭,헐,2
럭,훌,2
럭,흐,1
좃,다,7
좃,<EOS>,16
좃,일,1
좃,까,1
좃,배,1
좃,벨,1
좃,빨,1
좃,치,1
렛,<EOS>,113
렛,대,5
렛,일,2
렛,뚜,1
렛,날,3
렛,쿨,1
렛,소,1
록,<EOS>,1086
록,창,9
록,화,21
록,부,3
록,무,2
록,거,9
록,고,2
록,하,25
록,대,21
록,니,3
록,기,16
록,음,33
록,증,3
록,법,5
록,계,8
록,원,1
록,지,14
록,이,6
록,사,3
록,시,18
록,식,3
록,방,2
록,센,1
록,손,1
록,다,4
록,색,18
록,도,2
록,판,13
록,되,1
록,저,1
록,세,1
록,장,3
록,표,2
록,때,2
록,또,3
록,뙤,1
록,렌,1
록,각,5
록,갈,1
록,강,3
록,갱,1
록,골,2
록,과,2
록,관,4
록,권,1
록,금,1
록,낭,1
록,내,1
록,두,1
록,라,1
록,렴,1
록,렵,1
록,로,3
록,록,5
록,히,2
록,리,1
록,림,5
록,명,1
록,모,5
록,문,1
록,미,2
록,반,2
록,발,2
록,봉,2
록,불,1
록,비,2
록,빈,2
록,삼,1
록,새,3
록,선,1
록,설,1
록,수,6
록,신,3
록,실,9
록,액,1
록,야,1
록,양,2
록,연,1
록,엽,1
록,용,2
록,우,1
록,위,2
록,육,1
록,읍,1
록,의,2
록,자,2
록,정,3
록,조,7
록,주,2
록,죽,2
록,차,1
록,채,1
록,청,2
록,초,1
록,총,1
록,키,2
록,탕,1
록,태,1
록,파,1
록,패,1
록,퍼,1
록,펠,3
록,편,1
록,포,1
록,풍,1
록,피,2
록,필,1
록,해,2
록,혈,1
록,회,1
록,훈,3
록,마,1
록,둥,1
록,몽,2
록,바,2
록,암,3
록,동,1
록,절,1
록,꽃,1
록,면,1
록,볼,2
록,오,3
록,평,1
록,푸,1
록,킹,1
록,플,1
록,뽈,1
록,뾰,1
록,소,4
록,체,1
록,아,2
록,달,2
록,알,2
록,잉,1
록,얘,2
록,담,1
록,빛,1
록,스,5
록,올,1
록,요,1
록,철,1
록,잘,1
록,허,1
록,나,1
록,영,1
록,짤,1
록,쪼,2
록,콜,1
록,싸,1
록,테,1
록,호,2
록,애,1
록,코,1
려,<EOS>,666
려,륵,1
려,막,2
려,보,3
려,움,8
려,워,4
려,짚,1
려,넣,1
려,물,1
려,과,27
려,증,1
려,지,10
려,국,2
려,도,4
려,민,2
려,사,3
려,유,1
려,장,3
려,종,1
려,푸,2
려,기,7
려,넘,4
려,시,1
려,관,8
려,던,1
려,뜨,3
려,차,2
려,객,20
려,파,15
려,죽,1
려,내,1
려,쌓,1
려,가,8
려,걸,1
려,누,1
려,다,8
려,디,2
려,묻,1
려,박,1
려,받,1
려,본,3
려,붓,1
려,심,1
려,쏘,1
려,쓰,1
려,앉,3
려,조,2
려,족,1
려,쪼,1
려,쬐,1
려,치,2
려,패,1
려,주,1
려,되,1
려,스,2
려,하,6
려,풍,1
려,소,1
려,붙,2
려,라,2
려,꽂,1
려,깎,1
려,나,6
려,때,1
려,맞,1
려,맺,1
려,새,1
려,옮,1
려,읽,1
려,짓,1
려,들,2
려,오,4
려,긋,1
려,깨,1
려,먹,3
려,털,1
려,각,2
려,계,1
려,고,1
려,곽,1
려,광,3
려,괘,1
려,구,2
려,권,1
려,귀,1
려,단,4
려,독,1
려,두,1
려,력,3
려,로,2
려,리,1
려,마,1
려,말,1
려,맹,1
려,명,2
려,묘,1
려,문,2
려,발,1
려,비,5
려,상,1
려,색,1
려,석,3
려,성,3
려,송,1
려,수,3
려,숙,1
려,신,1
려,아,1
려,액,1
려,역,1
려,염,3
려,옹,1
려,외,1
려,용,1
려,인,2
려,일,1
려,자,14
려,재,1
려,저,2
려,절,1
려,점,1
려,정,3
려,제,2
려,중,1
려,직,1
려,진,2
려,퇴,1
려,질,2
려,창,1
려,철,1
려,체,2
려,춘,1
려,출,2
려,충,1
려,측,2
려,침,1
려,태,1
려,택,1
려,포,5
려,항,4
려,행,13
려,혼,1
려,황,1
려,회,2
려,희,1
려,히,1
려,캐,1
려,놓,2
려,층,1
려,뛰,1
려,바,2
려,판,1
려,감,1
려,금,3
려,니,1
려,면,1
려,이,2
려,추,1
려,실,2
려,백,1
려,은,1
려,달,1
려,우,2
려,식,1
려,해,1
려,핵,1
려,근,1
려,만,1
려,병,2
듣,다,48
듣,기,4
듣,<EOS>,3
듣,고,2
듣,그,1
듣,글,1
듣,는,3
듣,보,2
듣,니,1
륵,<EOS>,294
륵,보,4
륵,현,1
륵,전,1
륵,까,1
륵,꼬,3
륵,거,15
륵,하,35
륵,대,15
륵,꾸,3
륵,끄,1
륵,다,3
륵,재,1
륵,드,3
륵,따,3
륵,뜨,1
륵,간,4
륵,골,5
륵,막,4
륵,매,1
륵,목,2
륵,병,2
륵,봉,2
륵,삭,2
륵,설,1
륵,연,1
륵,장,1
륵,정,1
륵,징,2
륵,추,1
륵,탈,2
륵,표,1
륵,한,1
륵,혼,1
륵,화,3
륵,흔,1
륵,스,3
륵,사,3
륵,싸,2
륵,쓰,4
륵,씨,1
륵,달,1
륵,왈,2
륵,이,2
륵,저,2
륵,조,1
륵,좌,1
륵,주,1
륵,짜,1
륵,쪼,1
륵,쫘,1
륵,쭈,1
륵,찌,3
륵,포,4
륵,푸,4
륵,나,1
륵,호,4
륵,후,4
륵,관,1
워,<EOS>,119
워,리,7
워,디,3
워,캐,2
워,엉,1
워,크,37
워,쌓,2
워,잡,1
워,높,1
워,뻗,1
워,헤,2
워,이,2
워,드,34
워,터,17
워,놓,1
워,말,1
워,차,1
워,쳐,1
워,치,4
워,스,18
워,낭,2
워,키,4
워,주,1
워,프,4
워,깔,1
워,두,1
워,바,1
워,즈,5
워,라,3
워,지,1
워,뜨,1
워,싸,1
워,걱,7
워,그,9
워,글,7
워,기,2
워,낙,2
워,너,1
워,눙,1
워,대,1
워,락,1
워,랑,1
워,럭,5
워,런,1
워,렁,1
워,르,2
워,밍,1
워,새,1
워,석,10
워,슬,6
워,시,7
워,싱,9
워,썩,8
워,어,2
워,째,1
워,커,3
워,킹,3
워,털,4
워,플,1
워,하,1
워,호,1
워,홀,1
워,티,1
워,진,1
짚,다,17
짚,<EOS>,76
짚,기,7
짚,이,6
짚,신,26
짚,어,1
짚,단,1
짚,도,1
짚,마,1
짚,모,2
짚,버,1
짚,솜,1
짚,우,1
짚,종,1
짚,고,4
짚,갈,1
짚,깨,1
짚,덮,1
짚,뽈,1
짚,새,2
짚,오,1
짚,을,2
짚,재,1
짚,투,1
렬,처,2
렬,하,19
렬,히,3
렬,<EOS>,332
렬,스,2
렬,미,1
렬,비,1
렬,차,49
렬,생,2
렬,식,4
렬,희,1
렬,작,1
렬,두,1
렬,되,6
렬,선,2
렬,수,1
렬,화,3
렬,대,1
렬,감,1
렬,검,1
렬,경,1
렬,기,4
렬,동,1
렬,구,3
렬,사,7
렬,춘,1
렬,각,2
렬,강,1
렬,개,4
렬,거,4
렬,결,1
렬,과,1
렬,광,2
렬,국,1
렬,녀,7
렬,도,2
렬,등,4
렬,렬,1
렬,록,1
렬,립,1
렬,명,3
렬,문,1
렬,박,1
렬,부,2
렬,서,2
렬,석,2
렬,성,5
렬,세,1
렬,씨,3
렬,악,1
렬,어,1
렬,위,1
렬,읍,1
렬,일,2
렬,전,2
렬,절,1
렬,정,2
렬,조,1
렬,종,2
렬,좌,2
렬,지,3
렬,진,2
렬,천,1
렬,파,3
렬,패,3
렬,편,1
렬,품,1
렬,풍,1
렬,한,1
렬,행,2
렬,후,1
렬,복,1
렬,운,4
렬,적,1
렬,체,1
렬,형,7
렬,번,1
렬,병,1
렬,주,2
렬,올,1
렬,소,3
렬,아,1
렬,자,2
렬,폭,1
렬,법,1
돋,이,11
돋,다,9
돋,을,18
돋,<EOS>,14
돋,가,1
돋,갑,1
돋,구,1
돋,김,1
돋,보,6
돋,아,1
돋,우,10
돋,움,15
돋,음,4
돋,쳐,1
돋,치,1
돋,히,1
돋,잇,1
렵,다,10
렵,<EOS>,96
렵,견,1
렵,관,2
렵,구,1
렵,궁,1
렵,기,7
렵,등,2
렵,렵,2
렵,하,1
렵,히,1
렵,막,1
렵,복,1
렵,부,1
렵,사,2
렵,술,1
렵,우,1
렵,인,1
렵,장,1
렵,조,1
렵,주,2
렵,총,2
렵,호,1
렵,소,1
렵,쇼,1
렵,스,1
렵,송,1
렵,에,1
렵,국,1
렵,도,1
췌,<EOS>,31
췌,염,3
췌,피,1
췌,하,1
췌,기,1
췌,장,13
췌,객,1
췌,거,2
췌,관,1
췌,괘,1
췌,구,1
췌,다,1
췌,담,2
췌,량,2
췌,론,1
췌,류,1
췌,리,1
췌,마,4
췌,문,1
췌,물,1
췌,발,1
췌,변,1
췌,비,1
췌,사,2
췌,서,1
췌,설,2
췌,안,1
췌,암,1
췌,액,1
췌,어,1
췌,언,2
췌,용,1
췌,육,1
췌,율,3
췌,지,2
췌,췌,2
췌,탁,2
췌,행,1
빗,<EOS>,267
빗,대,4
빗,질,20
빗,기,4
빗,다,2
빗,근,3
빗,뛰,1
빗,주,3
빗,살,16
빗,자,2
빗,장,22
빗,쟝,1
빗,사,2
빗,면,1
빗,가,2
빗,각,2
빗,거,4
빗,구,1
빗,그,1
빗,금,2
빗,긴,1
빗,넘,2
빗,놓,2
빗,눕,1
빗,당,1
빗,더,1
빗,돌,1
빗,듁,1
빗,륙,1
빗,마,1
빗,말,1
빗,맞,2
빗,물,2
빗,바,1
빗,발,1
빗,보,1
빗,선,2
빗,세,1
빗,수,1
빗,아,1
빗,연,1
빗,점,1
빗,접,2
빗,줄,1
빗,찌,1
빗,차,1
빗,첩,1
빗,치,1
빗,턱,2
빗,투,1
빗,평,2
빗,달,1
빗,내,1
빗,이,4
빗,오,1
빗,땅,1
빗,우,1
빗,조,1
빗,저,2
빗,하,6
빗,쭈,2
빗,전,1
빗,허,1
빗,호,1
빗,후,1
궤,<EOS>,155
궤,양,24
궤,기,5
궤,도,94
궤,조,5
궤,간,3
궤,갈,2
궤,개,1
궤,격,2
궤,결,3
궤,계,2
궤,괴,2
궤,궤,2
궤,다,1
궤,독,1
궤,락,2
궤,란,3
궤,렬,2
궤,로,1
궤,망,2
궤,맹,2
궤,멸,3
궤,명,2
궤,모,2
궤,배,2
궤,범,4
궤,변,8
궤,병,1
궤,복,2
궤,봉,2
궤,붕,2
궤,사,2
궤,산,4
궤,상,6
궤,석,1
궤,설,1
궤,송,2
궤,수,2
궤,술,1
궤,안,1
궤,언,1
궤,연,3
궤,열,3
궤,욕,2
궤,우,2
궤,위,2
궤,유,2
궤,일,2
궤,장,4
궤,적,7
궤,좌,4
궤,주,2
궤,직,1
궤,짝,2
궤,책,1
궤,철,1
궤,청,2
궤,촉,1
궤,칙,1
궤,탁,1
궤,탄,2
궤,틀,1
궤,패,2
궤,핍,3
궤,하,1
궤,형,1
궤,휼,2
궤,지,1
궤,십,1
궤,차,1
궤,환,2
궤,의,2
궤,이,1
걸,다,20
걸,<EOS>,218
걸,음,199
걸,이,160
걸,쇠,6
걸,련,4
걸,픠,2
걸,개,15
걸,가,2
걸,각,1
걸,객,1
걸,걸,5
걸,겅,6
걸,게,2
걸,견,1
걸,고,1
걸,공,2
걸,과,2
걸,관,1
걸,교,2
걸,구,4
걸,군,2
걸,궁,4
걸,귀,3
걸,그,18
걸,근,7
걸,금,1
걸,기,19
걸,까,1
걸,껑,2
걸,낭,2
걸,노,1
걸,놓,1
걸,대,17
걸,동,1
걸,디,1
걸,때,1
걸,떡,2
걸,떼,2
걸,뛰,1
걸,랑,2
걸,랭,1
걸,량,7
걸,러,6
걸,럭,1
걸,레,32
걸,렛,1
걸,렝,1
걸,려,3
걸,력,1
걸,룰,1
걸,름,1
걸,리,16
걸,린,2
걸,림,10
걸,립,11
걸,맹,2
걸,머,7
걸,메,1
걸,명,1
걸,물,1
걸,바,2
걸,방,2
걸,버,1
걸,보,1
걸,복,3
걸,불,1
걸,빵,1
걸,사,1
걸,상,17
걸,세,1
걸,쉬,1
걸,승,1
걸,식,16
걸,신,7
걸,싹,2
걸,쌈,2
걸,쌍,2
걸,써,1
걸,썽,2
걸,씨,3
걸,씬,8
걸,아,1
걸,악,1
걸,양,2
걸,어,22
걸,언,2
걸,연,2
걸,오,3
걸,우,2
걸,위,7
걸,인,4
걸,자,1
걸,작,1
걸,장,3
걸,주,1
걸,죽,2
걸,줄,1
걸,지,5
걸,직,2
걸,짜,1
걸,짱,1
걸,쩍,10
걸,쭉,3
걸,찌,1
걸,차,1
걸,창,1
걸,채,3
걸,챗,1
걸,쳐,2
걸,출,2
걸,치,3
걸,친,1
걸,침,10
걸,케,2
걸,키,2
걸,탐,2
걸,태,3
걸,터,7
걸,톱,1
걸,틀,1
걸,티,1
걸,판,1
걸,피,1
걸,핏,4
걸,해,3
걸,행,1
걸,덕,1
걸,스,6
걸,증,1
걸,래,1
걸,굼,3
걸,룽,1
걸,거,3
걸,뎅,1
걸,나,1
걸,잠,1
걸,하,3
걸,루,1
걸,릿,1
걸,릴,1
걸,선,1
걸,을,1
걸,없,1
씨,<EOS>,534
씨,끝,7
씨,리,10
씨,붙,10
씨,뿌,10
씨,수,3
씨,껍,1
씨,름,78
씨,바,1
씨,방,3
씨,족,21
씨,앗,40
씨,열,2
씨,다,7
씨,우,11
씨,야,6
씨,누,1
씨,눈,4
씨,병,1
씨,금,5
씨,도,3
씨,실,11
씨,광,1
씨,깨,4
씨,체,6
씨,박,3
씨,버,1
